agent_id,month,year,calls_handled,avg_handle_time,first_call_resolution_rate,customer_satisfaction_score,schedule_adherence,after_call_work_time,transfer_rate,escalation_rate
AGT0006,8,2024,379,466.46078453081554,0.7631886485347423,4.583871245927528,0.8126459715870641,118.74788602870564,0.13499070381248607,0.06977480914694385
AGT0006,9,2024,486,442.09326581354435,0.8953977151797086,3.524816752978604,0.8180795329072565,102.62627671092761,0.05798450651275025,0.07838020683753387
AGT0006,10,2024,445,321.6854991553744,0.8160268540480603,4.769615894061301,0.7647801398326345,159.51848423332754,0.13084832842140784,0.14912447553586705
AGT0006,11,2024,393,609.8538112096342,0.6998220309381449,4.2615408403452415,0.8275818738431656,144.0638537585436,0.1464034679553865,0.11851095284877054
AGT0006,12,2024,407,501.6946515748371,0.6196785031978402,3.9712685968266808,0.9555842241142012,113.35460211143628,0.1720726015636314,0.09103291964757718
AGT0007,1,2024,212,343.6354123270056,0.7803568157980318,3.204734169166419,0.9104958205512339,99.16551372413346,0.23124670388702773,0.11664657261430528
AGT0007,2,2024,281,587.004366117099,0.6279002756155497,4.3662285714460936,0.9611186784376691,71.01366484528883,0.16513305059948394,0.036394991908803374
AGT0007,3,2024,453,399.8753861766521,0.9079432117795136,4.297365906714729,0.9517896971209767,162.79778940973398,0.17470106224946746,0.03706743636062715
AGT0007,4,2024,377,441.68312891979645,0.8344140579263867,3.8047461014449353,0.7834419200142515,156.35172895412063,0.1750956120849323,0.040131484630246766
AGT0007,5,2024,397,296.24152035508246,0.8158176923578462,3.080667704276904,0.791327671155911,115.65286262755706,0.14371139891822693,0.03923458343422276
AGT0007,6,2024,418,410.3161779255355,0.9332334780785232,3.683731537596302,0.9760250246460853,134.06249352945858,0.21772177750679245,0.12511416943916073
AGT0007,7,2024,499,581.1167497802625,0.9098336075476479,3.1734131351912804,0.8507416685882864,113.27043087365686,0.23264593725585409,0.07043645807172523
AGT0007,8,2024,298,340.1379574822188,0.9283634103836529,3.551133552618357,0.793008306177285,162.6151286181319,0.19016168360034807,0.11949111893830022
AGT0007,9,2024,455,373.5954218406157,0.7396941351557381,3.484514315169535,0.7569766384754875,88.05003524672551,0.24091076848350002,0.13940780836016733
AGT0007,10,2024,491,443.7360422672765,0.8806440589584821,3.8690619266089907,0.9434694281081943,127.29370375538679,0.08613150826226064,0.14319920301835634
AGT0007,11,2024,262,321.41973659354755,0.8075696664885752,3.9784545094998385,0.7373364508485837,146.21315988146387,0.09850885531659415,0.05792014859380619
AGT0007,12,2024,275,374.15370377001307,0.7292739455313013,4.327485477250774,0.7331067498921993,90.89169648192488,0.2407890424987552,0.1325242586123194
AGT0008,1,2024,373,618.434851612498,0.7467671381467509,4.40219517472854,0.8150048321774833,150.00065145278467,0.15092745759548698,0.020955895792075508
AGT0008,2,2024,431,421.8197619313276,0.7288875375882966,4.958063681583335,0.8178062375192127,122.95495044074043,0.15038908102636833,0.13829092056076342
AGT0008,3,2024,279,628.5871124304117,0.7552471709244759,4.877753950284546,0.7825848307318557,128.9116731447573,0.1450927212338241,0.1184005957143874
AGT0008,4,2024,313,443.9596270803092,0.6240638672478706,4.099434510326622,0.8168059981131965,153.83340751901696,0.22554988097252499,0.04651929846922036
AGT0008,5,2024,445,385.01731145025633,0.9401458554639196,4.0252304882064,0.7814455191848431,122.52504690557089,0.14388136839785162,0.13152151185727357
AGT0008,6,2024,244,420.2623920756894,0.7042507894365739,4.560096174080087,0.8320553822546732,112.60849792456357,0.09549632073870801,0.0416040499492674
AGT0008,7,2024,267,564.1628864329489,0.6024997286188858,3.9134611857716806,0.7921845722955905,106.73535089290439,0.06049634201994552,0.07853071726744025
AGT0008,8,2024,209,352.7847601797339,0.6645054889325347,3.078723759639459,0.7061170793561364,149.4695844826633,0.2048971206239582,0.037476345558041496
AGT0008,9,2024,495,408.33746943845375,0.8742255259057681,3.021026449083307,0.9133291704256955,118.10630960666255,0.22866089875762458,0.0762691897374324
AGT0008,10,2024,491,211.30701298043272,0.9105985873796261,4.787867021339981,0.7940285820996297,105.12365483969552,0.1730139508029396,0.14049798307896233
AGT0008,11,2024,437,149.23676603062427,0.697543010574984,4.91774374638082,0.7399880052524028,137.13538218657627,0.165965915209545,0.05673153477742306
AGT0008,12,2024,292,505.3956047082276,0.805669445315288,4.641183578648296,0.8098347716265931,145.7345652460436,0.1395103710212124,0.114900223740512
AGT0009,1,2024,436,279.5131398269384,0.7107599958060457,3.173934040511866,0.7849015394763901,122.21798361091507,0.24331168787610885,0.14281195961742263
AGT0009,2,2024,286,502.3777211558679,0.9281739229852657,4.359409557153668,0.8596508568913143,156.91681286607619,0.17203920179716692,0.1425082871308939
AGT0009,3,2024,216,453.09254177824994,0.8409184440412977,4.49739695687831,0.7596797934079023,107.06559350454187,0.22343547089027044,0.14425960913277128
AGT0009,4,2024,280,442.36103637331667,0.6363147202375498,3.59084407262753,0.7253566509282577,115.57441306145832,0.18360065014860283,0.03733248612453477
AGT0009,5,2024,485,388.91423601949344,0.7345805347971932,3.6939179007551717,0.8209059866301776,135.1344976914905,0.20635596518574528,0.08294249418124297
AGT0009,6,2024,413,390.01258313991843,0.8469215086355908,3.3750089142379607,0.9101675678883554,152.94987602082142,0.09719932118184751,0.03866081827268983
AGT0009,7,2024,295,466.4294765370569,0.7559312350726064,4.933937029236631,0.8599357715096159,185.88669426458398,0.22268631555787693,0.03812853070667083
AGT0009,8,2024,281,473.38480257895986,0.8513049623444505,3.7440871356244148,0.7258858647703786,151.06330249250834,0.1415800590254143,0.07128232080905147
AGT0009,9,2024,400,525.9514887486108,0.9383177773136375,3.886878205672088,0.7898791727794514,111.24724103224389,0.1552188026503084,0.10940999682754553
AGT0009,10,2024,478,419.47339476349,0.6372441170159956,4.6435048339707805,0.7389113177282548,107.07980099468679,0.1994595115119714,0.026228802828733386
AGT0009,11,2024,305,349.3409583590229,0.7083143421810103,4.94980854562047,0.8151117567585575,102.4091794208612,0.13894255537166716,0.09495084869364821
AGT0009,12,2024,321,405.27404091171627,0.6009478524371582,4.699892991890377,0.8066493015349054,160.48749717140998,0.1492085452033166,0.021009663480015935
AGT0010,1,2024,244,367.57164423212487,0.8945677026399709,3.0607076110660083,0.9362676018243257,140.49781168509978,0.14206581012855302,0.04828643219111378
AGT0010,2,2024,413,374.35143335269663,0.624124757347127,3.967099701580738,0.7616252184932363,130.55237180625093,0.1007969506752507,0.13409998324762026
AGT0010,3,2024,337,351.53452151527375,0.6747399990716194,3.8222886729599743,0.8971288067256639,96.22429658654363,0.0934905864434472,0.06766825436138758
AGT0010,4,2024,223,306.64740277115044,0.7061490287915845,4.433212597920062,0.8004251816474085,56.84666435811629,0.10355849490452676,0.07619003773558608
AGT0010,5,2024,340,589.4625388211176,0.709491969133477,3.121811086470365,0.8964382743688238,88.6435691303787,0.05196551051395757,0.07319373636960351
AGT0010,6,2024,370,433.4992638633658,0.6479684809898544,4.7244228466438765,0.9285058588159931,152.48050550951046,0.24678127277943274,0.1382666792726489
AGT0010,7,2024,302,558.3920966535609,0.9202844590715105,3.31272428328975,0.9105034858043413,168.1227376043172,0.16365372325375366,0.0557065630724277
AGT0010,8,2024,458,463.05156130040956,0.8527756345357762,3.3483133847907927,0.8531267286604812,68.74444490307837,0.19289193677715638,0.07780159552880761
AGT0010,9,2024,230,445.2629297455564,0.7085823493106467,3.3635271955223884,0.8411571957371626,72.53469709961618,0.11456195868957007,0.05355399361254391
AGT0010,10,2024,398,409.23223884255134,0.6572438280855656,3.608247698936072,0.8739097709748568,64.99471368024462,0.11036001117223103,0.13696660019315332
AGT0010,11,2024,288,396.83461753325054,0.7748419173216349,4.529552484250178,0.7743561274434758,117.87850572659752,0.21135471392975347,0.05273487958661459
AGT0010,12,2024,473,382.7514403993664,0.7522551080190781,3.5853101953348157,0.8527198260592797,126.69812507760783,0.07668326710464142,0.10991364225653137
AGT0011,1,2024,281,421.89946859699313,0.8047623090515317,3.9770849328805142,0.846774955897726,114.05800507425673,0.18338708351144345,0.05472872908318441
AGT0011,2,2024,291,465.7127918990941,0.8191191481432805,3.150557433303347,0.7314711676092835,125.28569467508078,0.059861797421964937,0.053472298144021005
AGT0011,3,2024,246,381.37208642449156,0.9300439744248974,4.220752119563384,0.9337926599912294,77.01986130781042,0.19207030014246645,0.03462540696846213
AGT0011,4,2024,263,533.9663864431188,0.7193366907750459,4.995344526529318,0.7737944142590978,79.27447380474194,0.10582609415485394,0.14098739322311177
AGT0011,5,2024,296,403.7043897391528,0.7217238410671105,3.043291122693967,0.7256977298119291,78.23171457432287,0.18619065828071524,0.13431218023713287
AGT0011,6,2024,298,284.64178843751665,0.8687567272717989,4.503589174734513,0.8647423929809438,127.93841532204641,0.09253285730226857,0.032612368370821626
AGT0011,7,2024,325,412.70594795698634,0.6192855373055909,3.8537894556466052,0.8313269831210074,175.45051887802282,0.2357111065788272,0.10334119346568074
AGT0011,8,2024,275,517.4728546063507,0.7183808385610497,4.827752580643592,0.9746925614312504,115.21304154023846,0.18236214571488496,0.12619573763554187
AGT0011,9,2024,429,416.06229937018895,0.7200681063818777,4.333871970407813,0.7287081755037843,115.5618209427723,0.052383596595648424,0.03816000843838203
AGT0011,10,2024,246,437.38682396761556,0.7607562908745757,3.1539383660160345,0.88781420712405,149.01933699114647,0.21425188407456913,0.05180515709861269
AGT0011,11,2024,373,431.9873868902179,0.7561522397600093,4.3433204619957975,0.7934926920274351,135.97233948129093,0.10085183219778611,0.10203642112512869
AGT0011,12,2024,447,256.3247297497535,0.7912667263588817,3.1827064854471114,0.9118610338186717,97.15934190573178,0.1664870153776592,0.04425671259351178
AGT0012,1,2024,283,410.3142955084679,0.9317286231050599,3.7931811487726597,0.7349636215336584,82.59665256486406,0.1550890252724359,0.03423382643208008
AGT0012,2,2024,358,396.1538539377458,0.7223650395827027,4.192692994993552,0.7767796089547612,149.78789307886584,0.055321673215536826,0.1155797073532075
AGT0012,3,2024,419,548.1121188012514,0.9125898094628653,4.378834267742649,0.7794634240516337,153.94914359004937,0.18877263237514647,0.05975575646687632
AGT0012,4,2024,272,335.35996932822155,0.6369776209071257,4.625701943073516,0.8620518133807997,133.9731995547247,0.173657004202744,0.1215900715381122
AGT0012,5,2024,281,513.7719497181916,0.70014726486041,4.280894547986506,0.7879653778743522,133.4970068822818,0.24159421329649083,0.024345064416615488
AGT0012,6,2024,304,502.0487844774232,0.6615615991965317,3.470766523796715,0.8384238270928123,95.46215970937179,0.23296698999937565,0.04752286837923621
AGT0012,7,2024,234,516.4929019905828,0.6886827895902671,4.7901531183236905,0.860700158114435,97.0508473986421,0.12015552460206243,0.12825018702542462
AGT0012,8,2024,417,399.22666967702435,0.7419150867156464,4.968178927933028,0.7818297078870285,64.2176002216122,0.10896344766935338,0.06609126714771896
AGT0012,9,2024,414,434.1326494520748,0.6906365617587413,4.75749304735386,0.755066825069286,157.57101289982324,0.2394599998840134,0.04673079340091434
AGT0012,10,2024,331,641.1662406281033,0.6665797757870481,4.041771565401358,0.8313367284292332,134.23612039396596,0.06420748428066825,0.1263800162977894
AGT0012,11,2024,235,585.8582869617828,0.649484243975719,3.260640866344672,0.8801601058648526,109.37463733392897,0.08943659639361326,0.03268930495416891
AGT0012,12,2024,363,434.6488536206803,0.6577269093984558,3.2492301263782495,0.8024518036129861,112.76837249049996,0.09587870043087642,0.0483794045354966
AGT0013,1,2024,499,311.2131449544198,0.6136522472669863,3.9111335639802176,0.949472687713397,142.91581054900269,0.16389945170371517,0.12821083542124803
AGT0013,2,2024,248,500.08315910042114,0.8360027507950085,4.959910894716557,0.9759682055067841,93.6457859597382,0.18733572234482593,0.05166992295768526
AGT0013,3,2024,201,471.66831189642863,0.9185686434506437,3.7656667895368705,0.8765778825952625,110.89949797568597,0.13602854641936526,0.0769094571484567
AGT0013,4,2024,305,518.8608053690031,0.9334920362097046,3.478664573094717,0.8747517576127832,117.6211002741466,0.14481525282157154,0.13383906658619377
AGT0013,5,2024,261,473.2871307740251,0.8523691313142552,3.5143047022181917,0.9014286835609496,141.6231625451465,0.055624301255584756,0.0687917749504918
AGT0013,6,2024,281,359.56941865053415,0.9143512556870352,4.870849648897068,0.9743449899066626,117.16553057566539,0.22371056615716756,0.04261491540050932
AGT0013,7,2024,301,529.1859310388068,0.94977260516527,3.4228625159978225,0.7742478075313395,102.88078709399662,0.18257195752693317,0.14550832249808077
AGT0013,8,2024,492,459.7798313402711,0.8205612797104644,4.97698096897361,0.7964062493295886,115.4794932413301,0.06235247725803994,0.11546550459358845
AGT0013,9,2024,266,421.5241371509982,0.8855845262953224,3.756631214330519,0.7247511508010923,105.03704438419105,0.11844510495578092,0.1475798334513664
AGT0013,10,2024,267,331.3118770405929,0.945161879049293,4.641698018526258,0.7788136446862574,111.04781184228469,0.0640137391442379,0.027361322459082543
AGT0013,11,2024,263,537.5523607178612,0.6852978741665199,3.6117896265230396,0.8352777007583398,140.85419687713082,0.0626366193720453,0.09944839801746201
AGT0013,12,2024,370,579.8730108640204,0.7750118704493627,3.2556236887207657,0.8630264856647242,98.55129449711825,0.10997485368881299,0.02447241709894957
AGT0014,1,2024,325,410.64471267508605,0.7366034415244697,4.782043365934423,0.9278104677428596,147.29987346363697,0.19299056471035542,0.05234361828790923
AGT0014,2,2024,345,376.6734906513646,0.8576123901491228,3.6400322261747835,0.8416925138753142,99.90589925772416,0.08250221305949126,0.144766943790056
AGT0014,3,2024,475,543.9674248027902,0.7201822263511004,3.0381983987074515,0.8931415492476025,157.28740147200392,0.23909897211190007,0.10217561584903469
AGT0014,4,2024,226,564.6027575013416,0.6026120991460268,3.8453732393148514,0.901059085136241,34.874806758078634,0.13853874039348718,0.1151884968205889
AGT0014,5,2024,215,485.6252788706083,0.6737670848004671,3.4734409517076656,0.8758485300794703,157.84557757606547,0.21598791864248867,0.07403161166379017
AGT0014,6,2024,221,384.6704022140605,0.8454004769883287,3.111455971401969,0.9552837975356572,121.80773031997425,0.1904165133768993,0.08596066946107044
AGT0014,7,2024,375,726.8892309627608,0.9208646010915613,4.6016361997195006,0.8263164195433956,102.1958197279082,0.19373985319455922,0.09621061484149902
AGT0014,8,2024,271,378.1109584830376,0.6762037145796158,3.500680534762772,0.932882896765425,126.12206106824947,0.14263988726178412,0.08328766755236079
AGT0014,9,2024,339,520.3440133138894,0.6452832159383453,3.7516424380158817,0.7277609114377347,184.64786032149425,0.17459080883667635,0.07809364537605706
AGT0014,10,2024,382,393.442363212601,0.7422162808373187,4.8531707664367625,0.8989181082034753,105.86052836546646,0.13378472495858373,0.08724538206806037
AGT0014,11,2024,319,411.69558362755447,0.8208909597622821,4.429796876154577,0.8203565075280834,148.8954822855845,0.1112884673100486,0.1450876783150728
AGT0014,12,2024,338,432.1347880967805,0.9404954555310078,3.0097368153110065,0.8155499095461618,64.61180221949772,0.07009150993619369,0.08619053552313835
AGT0015,1,2024,492,597.1034690817104,0.8396538073583516,3.4241624749547555,0.7669193504592343,99.0151433949707,0.10625691271060683,0.0734465461737193
AGT0015,2,2024,241,429.61768748794265,0.6362728542682784,4.404810731732404,0.7838481627015913,139.4129517991742,0.10377138258083435,0.14973706922257385
AGT0015,3,2024,230,420.59015261943665,0.6558832222785027,4.580166499942876,0.8725614095391605,128.12509547501864,0.05897211152554341,0.10093110876009663
AGT0015,4,2024,493,516.6269672043524,0.7401248193939407,4.894305872012709,0.8138095610265802,137.33935570918672,0.20436720704602201,0.08290404439335368
AGT0015,5,2024,216,389.16492353206627,0.8817917230641327,4.700265469370073,0.7809620936471622,137.77590921953285,0.24045201567246477,0.026481819031891354
AGT0015,6,2024,415,472.9551140261541,0.7877646369159655,4.005260231242507,0.7721779766971175,118.5689259154615,0.1902727120620883,0.021868483731111093
AGT0015,7,2024,201,550.7157200596669,0.604648421210503,4.084030596959452,0.8286776337015461,135.53984329174355,0.1497935888441586,0.029387714093574435
AGT0015,8,2024,224,609.2669998282884,0.7698517219216003,3.298763272452864,0.8815119471417902,120.58032212435263,0.08447727242103326,0.13341129323612594
AGT0015,9,2024,247,370.91182083054343,0.8193915165452734,3.5063978140256205,0.9250341665256446,121.0202428868444,0.21356441471323812,0.14726315626110603
AGT0015,10,2024,268,610.4339108308596,0.6463647297196743,4.093831027586249,0.8529493280366383,111.44717228873958,0.06789462456207745,0.07433793111589877
AGT0015,11,2024,238,437.23219276944064,0.7566260113948278,3.203783507943106,0.7044576748335836,122.40752969135322,0.17323659304251948,0.1449078242204245
AGT0015,12,2024,214,516.110253573497,0.6824888871015597,4.427320566224307,0.9446298496770096,82.05698150443443,0.07536035982535201,0.13265743951741546
AGT0016,1,2024,289,349.12579546034317,0.7586436112642574,4.706351624515601,0.8627698855230149,116.15103016580406,0.06578597100768246,0.04491727144793566
AGT0016,2,2024,478,514.5587712174193,0.7874911396596104,3.788380989199816,0.9374968759948107,120.58143713094076,0.14859654209161782,0.081347326373388
AGT0016,3,2024,350,405.6679229723809,0.7939656778516768,4.1758046497896295,0.9616712687741208,115.17190935602791,0.1952122652124949,0.13931044482427712
AGT0016,4,2024,319,240.96971011468435,0.6373873475373967,3.4776903208072136,0.9657987280916754,114.89225259612283,0.11101993736390532,0.04195170761771459
AGT0016,5,2024,452,306.7403370208459,0.8413540729366304,4.7546194723860715,0.7813013279026706,112.18498231781003,0.06640214824163754,0.05880410274974522
AGT0016,6,2024,220,440.07996470684435,0.690379384640994,3.4869340881335202,0.8281740915571576,131.29530414511862,0.20190402974338884,0.04677846394450152
AGT0016,7,2024,291,332.53683230424264,0.7712477413680611,3.5721798440625214,0.9023752292830227,142.02542380605408,0.23906140805032733,0.13921998133107572
AGT0016,8,2024,436,414.4878344509501,0.9060393110979157,3.705058482601035,0.9023514008528563,132.44473446107622,0.1138450595572377,0.13776851726050418
AGT0016,9,2024,305,464.3793750952677,0.6820295317372564,3.2471329748031525,0.734633438171853,67.78746626289023,0.16665523942781935,0.11551870755041922
